Station Name: ATHENRY
05-sep-2010,0,19.1,0,10.4, , ,0,2.7,1001.8,7.9,0,15,0,110,0,25, , , , , , ,860
06-sep-2010,0,17.3,0,13.0, , ,0,32.6,992.2,4.7,0,13,0,120,0,21, , , , , , ,607
07-sep-2010,0,16.8,0,12.5, , ,0,7.9,989.5,6.1,0,14,0,230,0,21, , , , , , ,966
08-sep-2010,0,17.3,0,12.5, , ,0,9.9,997.0,7.6,0,15,0,230,0,22, , , , , , ,1224
09-sep-2010,0,18.0,0,12.6, , ,0,19.2,1006.3,7.0,0,13,0,210,0,19, , , , , , ,1034
10-sep-2010,0,18.3,0,13.2, , ,0,4.7,1003.7,6.7,0,15,0,220,0,22, , , , , , ,1085
11-sep-2010,0,16.8,0,9.5, , ,0,11.6,1009.2,6.5,0,14,0,280,0,43, , , , , , ,1343
12-sep-2010,0,16.1,0,6.2, , ,0,0.2,1018.6,6.9,0,15,0,230,0,22, , , , , , ,874
13-sep-2010,0,17.5,0,14.0, , ,0,16.5,1013.8,14.6,0,23,0,220,0,37, , , , , , ,227
14-sep-2010,0,16.3,0,10.5, , ,0,5.2,1009.8,11.5,0,20,0,270,0,31, , , , , , ,1163
15-sep-2010,0,16.6,0,10.0, , ,0,0.0,1009.8,10.6,0,17,0,300,0,27, , , , , , ,1140
16-sep-2010,0,16.4,0,8.1, , ,0,4.1,1012.5,5.1,0,11,0,290,0,17, , , , , , ,1032
17-sep-2010,0,15.0,0,6.0, , ,0,0.1,1016.0,4.2,0,9,0,320,0,13, , , , , , ,1178
18-sep-2010,0,14.7,0,7.3, , ,0,4.0,1012.0,8.2,0,16,0,210,0,25, , , , , , ,379
19-sep-2010,0,17.4,0,13.1, , ,0,8.6,1004.5,8.5,0,16,0,240,0,23, , , , , , ,638
20-sep-2010,0,18.6,0,12.7, , ,0,0.3,1004.7,8.0,0,15,0,230,0,22, , , , , , ,1310
21-sep-2010,0,18.5,0,12.8, , ,0,2.0,1006.3,8.1,0,12,0,170,0,22, , , , , , ,533
22-sep-2010,0,18.4,0,12.6, , ,0,14.9,1003.2,5.8,0,13,0,230,0,20, , , , , , ,1088
23-sep-2010,0,14.1,0,11.1, , ,0,4.4,1003.8,10.1,0,17,0,320,0,24, , , , , , ,733
24-sep-2010,0,14.4,0,7.6, , ,0,0.0,1012.2,7.5,0,12,0,0,0,20, , , , , , ,1189
25-sep-2010,0,12.6,0,7.5, , ,0,0.0,1017.8,3.1,0,7,0,30,0,12, , , , , , ,855
26-sep-2010,0,11.7,0,7.6, , ,0,0.0,1013.5,4.0,0,8,0,170,0,12, , , , , , ,652
27-sep-2010,0,16.0,0,7.2, , ,0,0.0,1008.4,7.3,0,11,0,100,0,17, , , , , , ,990
28-sep-2010,0,15.2,0,4.8, , ,0,3.5,1006.2,4.6,0,8,0,180,0,17, , , , , , ,453
29-sep-2010,0,16.4,0,4.8, , ,0,0.4,1007.8,4.3,0,11,0,230,0,16, , , , , , ,1325
30-sep-2010,0,16.2,0,8.8, , ,0,0.9,998.5,6.4,0,12,0,140,0,18, , , , , , ,859
01-oct-2010,0,14.2,0,8.6, , ,0,4.3,987.1,10.6,0,19,0,250,0,32, , , , , , ,1030
02-oct-2010,0,14.4,0,9.4, , ,0,0.7,988.1,7.5,0,14,0,180,0,22, , , , , , ,757
03-oct-2010,0,16.3,0,6.3, , ,0,0.1,988.2,6.0,0,15,0,240,0,21, , , , , , ,1275
04-oct-2010,0,14.9,0,7.5, , ,0,2.1,986.8,10.0,0,19,0,170,0,32, , , , , , ,528
05-oct-2010,0,14.3,0,7.5, , ,0,4.3,985.7,10.1,0,18,0,220,0,29, , , , , , ,988
06-oct-2010,0,15.2,0,6.8, , ,0,1.5,995.1,7.8,0,15,0,230,0,23, , , , , , ,1113
07-oct-2010,0,17.2,0,10.5, , ,0,0.4,1002.6,11.0,0,19,0,140,0,26, , , , , , ,1038
08-oct-2010,0,19.3,0,13.3, , ,0,0.1,1002.5,11.3,0,18,0,90,0,27, , , , , , ,346
09-oct-2010,0,17.4,0,12.8, , ,0,0.0,1006.6,12.4,0,17,0,70,0,26, , , , , , ,623
10-oct-2010,0,13.6,0,9.4, , ,0,0.0,1011.0,7.6,0,12,0,80,0,18, , , , , , ,253
11-oct-2010,0,17.6,0,7.0, , ,0,0.1, ,5.3,0,10,0,60,0,15, , , , , , ,1047
12-oct-2010,0,16.2,0,3.3, , ,0,0.2, ,3.2,0,6,0,70,0,10, , , , , , ,937
13-oct-2010,0,9.0,0,2.9, , ,0,0.1,1019.0,2.8,0,5,0,40,0,8, , , , , , ,410
14-oct-2010,0,11.2,0,7.8, , ,0,0.0,1020.2,2.7,0,5,0,310,0,10, , , , , , ,300
15-oct-2010,0,15.4,0,7.2, , ,0,1.2,1019.5,5.7,0,12,0,290,0,18, , , , , , ,574
16-oct-2010,0,14.0,0,1.7, , ,0,0.2,1020.8,2.6,0,6,0,60,0,9, , , , , , ,1080
17-oct-2010,0,13.9,0,1.1, , ,0,1.2,1020.8,5.3,0,13,0,230,0,21, , , , , , ,508
18-oct-2010,0,13.4,0,8.3, , ,0,0.5,1016.1,7.7,0,15,0,270,0,23, , , , , , ,404
19-oct-2010,0,12.3,0,2.3, , ,0,1.7,1014.9,6.9,0,17,0,310,0,26, , , , , , ,705
20-oct-2010,0,11.0,0,-1.4, , ,0,1.5,1019.4,3.8,0,9,0,210,0,16, , , , , , ,832
21-oct-2010,0,12.9,0,1.2, , ,0,0.5,1016.3,4.8,0,12,0,240,0,18, , , , , , ,662
22-oct-2010,0,11.8,0,3.2, , ,0,6.9,1007.3,6.1,0,13,0,210,0,20, , , , , , ,252
23-oct-2010,0,12.5,0,3.1, , ,0,8.3,1004.2,5.4,0,10,0,300,0,19, , , , , , ,764
24-oct-2010,0,11.1,0,-3.1, , ,0,0.0,1015.7,2.6,0,7,0,10,0,10, , , , , , ,903
25-oct-2010,0,11.5,0,-0.8, , ,0,0.8,1015.3,8.3,0,15,0,180,0,25, , , , , , ,527
26-oct-2010,0,15.9,0,11.5, , ,0,11.6,1004.8,11.9,0,17,0,220,0,28, , , , , , ,92
27-oct-2010,0,12.8,0,7.5, , ,0,4.5,1003.6,9.6,0,19,0,220,0,36, , , , , , ,405
28-oct-2010,0,14.7,0,6.9, , ,0,3.1,995.6,10.7,0,18,0,180,0,30, , , , , , ,210
29-oct-2010,0,12.0,0,6.6, , ,0,15.5,983.3,6.5,0,15,0,190,0,24, , , , , , ,108
30-oct-2010,0,13.0,0,4.8, , ,0,0.4,986.4,4.6,0,8,0,190,0,12, , , , , , ,671
31-oct-2010,0,10.9,0,1.0, , ,0,0.1,999.2,5.3,0,9,0,10,0,14, , , , , , ,295
01-nov-2010,0,13.8,0,0.8, , ,0,4.1,1003.7,9.4,0,21,0,230,0,35, , , , , , ,96
02-nov-2010,0,13.3,0,10.1, , ,0,17.3,996.4,15.2,0,25,0,230,0,41, , , , , , ,78
03-nov-2010,0,14.6,0,8.9, , ,0,8.1,1001.5,8.2,0,24,0,230,0,35, , , , , , ,213
04-nov-2010,0,14.9,0,10.8, , ,0,8.8,1006.4,15.6,0,23,0,230,0,38, , , , , , ,74
05-nov-2010,0,11.6,0,6.7, , ,0,8.0,1013.0,7.0,0,12,0,230,0,18, , , , , , ,140
06-nov-2010,0,8.9,0,0.6, , ,0,3.2,1013.2,5.1,0,12,0,320,0,17, , , , , , ,392
07-nov-2010,0,8.5,0,-0.8, , ,0,10.9,990.2,9.0,0,21,0,180,0,34, , , , , , ,303
08-nov-2010,0,10.4,0,4.7, , ,0,6.5,962.2,6.3,0,13,0,10,0,22, , , , , , ,400
09-nov-2010,0,9.3,0,-0.2, , ,0,0.4,981.4,9.0,0,16,0,10,0,28, , , , , , ,519
10-nov-2010,0,8.5,0,-3.6, , ,0,2.6,987.8,6.2,0,16,0,160,0,26, , , , , , ,410
11-nov-2010,0,12.2,0,6.6, , ,0,6.8,975.9,20.7,0,31,0,240,0,53, , , , , , ,286
12-nov-2010,0,10.3,0,4.8, , ,0,4.4,984.2,8.9,0,19,0,260,0,32, , , , , , ,305
13-nov-2010,0,5.8,0,-0.4, , ,0,9.8,983.7,4.1,0,11,0,190,0,17, , , , , , ,162
14-nov-2010,0,8.3,0,-3.0, , ,0,0.2,991.8,3.1,0,10,0,150,0,16, , , , , , ,441
15-nov-2010,0,9.5,0,0.3, , ,0,1.6,1005.3,3.5,0,9,0,290,0,15, , , , , , ,389
16-nov-2010,0,9.6,0,4.5, , ,0,8.4,998.1,11.1,0,21,0,120,0,36, , , , , , ,200
17-nov-2010,0,10.0,0,6.3, , ,0,8.6,982.6,12.2,0,19,0,150,0,29, , , , , , ,358
18-nov-2010,0,10.0,0,4.9, , ,0,8.9,989.2,10.3,0,18,0,240,0,27, , , , , , ,270
19-nov-2010,0,9.7,0,2.5, , ,0,0.4,1001.8,5.0,0,9,0,70,0,12, , , , , , ,400
20-nov-2010,0,8.9,0,4.4, , ,0,0.0,1009.6,6.5,0,11,0,60,0,15, , , , , , ,260
21-nov-2010,0,6.6,0,-0.7, , ,0,0.0,1013.5,5.7,0,9,0,20,0,16, , , , , , ,488
22-nov-2010,0,6.7,0,-4.0, , ,0,0.0, ,2.9,0,8,0,20,0,12, , , , , , ,309
23-nov-2010,0,6.5,0,-4.6, , ,0,0.1, ,1.6,0,5,0,320,0,7, , , , , , ,447
24-nov-2010,0,5.4,0,-0.9, , ,0,0.5,1011.2,3.9,0,9,0,320,0,14, , , , , , ,293
25-nov-2010,0,5.7,0,-2.2, , ,0,2.9,1012.8,6.8,0,10,0,270,0,16, , , , , , ,422
26-nov-2010,0,5.0,0,-0.4, , ,0,4.2,1007.0,7.2,0,12,0,340,0,19, , , , , , ,384
27-nov-2010,0,1.7,0,-2.2, , ,0,0.4,1006.2,6.0,0,10,0,350,0,16, , , , , , ,425
28-nov-2010,0,-1.1,0,-7.5, , ,0,0.0,1004.2,2.0,0,6,0,340,0,8, , , , , , ,316
29-nov-2010,0,-1.7,0,-6.4, , ,0,0.0,1010.2,2.7,0,6,0,50,0,9, , , , , , ,246
30-nov-2010,0,1.4,0,-4.0, , ,0,3.0,1014.5,7.4,0,14,0,40,0,22, , , , , , , 
01-dec-2010,0,-0.7,0,-5.7, , ,0,0.0,1014.0,6.7,0,9,0,0,0,15, , , , , , ,0
02-dec-2010,0,-1.8,0,-10.1, , ,0,0.0,1012.9,4.6,0,9,0,0,0,13, , , , , , ,0
03-dec-2010,0,4.3,0,-9.0, , ,0,0.0,1004.1,5.1,0,10,0,190,0,17, , , , , , ,0
04-dec-2010,0,2.3,0,-6.3, , ,0,2.0,999.8,2.1,0,5,0,10,0,7, , , , , , ,0
05-dec-2010,0,3.7,0,-6.3, , ,0,0.0,1002.5,2.1,0,7,0,310,0,9, , , , , , ,0
06-dec-2010,0,1.4,0,-6.4, , ,0,1.5,997.4,4.5,0,11,0,10,0,17, , , , , , ,279
07-dec-2010,0,1.6,0,-5.2, , ,0,0.0,1004.5,6.0,0,9,0,10,0,15, , , , , , ,393
08-dec-2010,0,2.3,0,-6.6, , ,0,0.0,1018.1,4.4,0,8,0,320,0,10, , , , , , ,388
09-dec-2010,0,5.9,0,-5.4, , ,0,0.0,1028.3,2.7,0,7,0,250,0,12, , , , , , ,132
10-dec-2010,0,8.1,0,2.2, , ,0,0.0,1029.3,3.2,0,6,0,220,0,9, , , , , , ,152
11-dec-2010,0,5.5,0,-1.9, , ,0,0.4,1024.4,2.3,0,7,0,60,0,10, , , , , , ,143
12-dec-2010,0,3.9,0,-2.8, , ,0,0.0,1019.8,5.0,0,12,0,80,0,15, , , , , , ,225
13-dec-2010,0,4.4,0,-1.8, , ,0,0.0,1023.6,5.4,0,9,0,100,0,13, , , , , , ,263
14-dec-2010,0,5.1,0,-2.7, , ,0,0.0,1033.1,3.6,0,6,0,60,0,9, , , , , , ,331
15-dec-2010,0,5.7,0,2.8, , ,0,0.2,1033.9,4.0,0,8,0,230,0,11, , , , , , ,125
16-dec-2010,0,8.3,0,-2.2, , ,0,1.7,1017.9,9.2,0,20,0,330,0,30, , , , , , ,148
17-dec-2010,0,1.5,0,-2.7, , ,0,2.2,998.0,6.1,0,11,0,290,0,16, , , , , , ,300
18-dec-2010,0,-1.5,0,-7.8, , ,0,0.4,988.0,4.3,0,8,0,90,0,12, , , , , , ,242
19-dec-2010,0,-2.0,0,-8.9, , ,0,0.0,991.1,6.3,0,10,0,70,0,15, , , , , , ,191
20-dec-2010,0,-5.3,0,-13.8, , ,0,0.1,997.4,2.3,0,6,0,60,0,10, , , , , , ,348
21-dec-2010,0,-4.2,0,-13.6, , ,0,0.0,1001.9,2.4,0,6,0,50,0,9, , , , , , ,358
22-dec-2010,0,-5.7,0,-15.8, , ,0,0.0,1008.4,1.1,0,3,0,350,0,6, , , , , , ,373
23-dec-2010,0,-2.4,0,-13.6, , ,0,0.2,1015.8,0.9,0,4,0,350,0,5, , , , , , ,349
24-dec-2010,0,-4.7,0,-14.9, , ,0,0.0,1021.3,0.3,0,1,0,20,0,2, , , , , , ,382
25-dec-2010,0,-2.5,0,-14.5, , ,0,0.0,1022.3,2.1,0,7,0,80,0,9, , , , , , ,352
26-dec-2010,0,6.9,0,-3.8, , ,0,7.4,1009.4,11.6,0,16,0,150,0,28, , , , , , ,30
27-dec-2010,0,9.5,0,6.8, , ,0,9.4,996.0,8.1,0,15,0,150,0,27, , , , , , ,54
28-dec-2010,0,11.5,0,5.6, , ,0,0.2,999.5,6.4,0,11,0,180,0,17, , , , , , ,135
29-dec-2010,0,10.4,0,5.9, , ,0,6.6,1009.1,6.6,0,11,0,190,0,16, , , , , , ,59
30-dec-2010,0,8.8,0,6.7, , ,0,0.0,1017.4,5.9,0,10,0,80,0,14, , , , , , ,143
31-dec-2010,0,7.5,0,5.0, , ,0,0.0,1021.8,2.3,0,5,0,80,0,8, , , , , , ,63
01-jan-2011,0,7.9,0,1.6, , ,0,0.2,1024.5,3.5,0,7,0,300,0,11, , , , , , ,161
02-jan-2011,0,2.7,0,-0.1, , ,0,0.0,1025.6,3.5,0,7,0,20,0,13, , , , , , ,118
03-jan-2011,0,2.7,0,-3.8, , ,0,0.0,1018.5,2.6,0,5,0,50,0,7, , , , , , ,250
04-jan-2011,0,6.5,0,-1.5, , ,0,8.8,1003.3,8.3,0,18,0,210,0,27, , , , , , ,67
05-jan-2011,0,7.4,0,-2.8, , ,0,0.2,990.6,5.4,0,17,0,240,0,30, , , , , , ,283
06-jan-2011,0,4.0,0,-4.2, , ,0,0.0,993.6,3.4,0,9,0,10,0,15, , , , , , ,301
07-jan-2011,0,1.1,0,-4.0, , ,0,0.0,992.3,7.3,0,11,0,0,0,16, , , , , , ,218
08-jan-2011,0,5.7,0,-6.3, , ,0,1.4,993.9,6.8,0,19,0,240,0,31, , , , , , ,215
09-jan-2011,0,5.8,0,-4.7, , ,0,0.0,1002.8,4.1,0,7,0,200,0,15, , , , , , ,342
10-jan-2011,0,7.8,0,2.1, , ,0,6.0,994.7,5.9,0,15,0,320,0,20, , , , , , ,91
11-jan-2011,0,8.0,0,0.1, , ,0,15.2,1000.4,6.9,0,14,0,310,0,21, , , , , , ,216
12-jan-2011,0,11.3,0,7.9, , ,0,9.4,998.1,8.9,0,16,0,230,0,25, , , , , , ,76
13-jan-2011,0,11.2,0,8.4, , ,0,4.6,997.1,7.4,0,15,0,240,0,27, , , , , , ,117
14-jan-2011,0,10.1,0,6.1, , ,0,11.2,995.9,11.2,0,18,0,230,0,30, , , , , , ,331
15-jan-2011,0,12.1,0,8.6, , ,0,39.8,991.5,16.2,0,23,0,200,0,37, , , , , , ,23
16-jan-2011,0,10.9,0,3.9, , ,0,3.4,1000.9,11.6,0,18,0,210,0,28, , , , , , ,385
17-jan-2011,0,8.1,0,-3.0, , ,0,1.0,1015.1,2.8,0,11,0,260,0,19, , , , , , ,362
18-jan-2011,0,7.2,0,-4.1, , ,0,0.0,1025.4,2.3,0,6,0,240,0,8, , , , , , ,463
19-jan-2011,0,6.3,0,-4.2, , ,0,0.0,1030.4,3.2,0,6,0,150,0,9, , , , , , ,491
20-jan-2011,0,3.7,0,-3.6, , ,0,0.0,1033.4,4.1,0,7,0,90,0,9, , , , , , ,408
21-jan-2011,0,5.6,0,-4.9, , ,0,0.0,1036.7,2.0,0,4,0,340,0,5, , , , , , ,502
22-jan-2011,0,3.4,0,-4.5, , ,0,0.0,1037.9,2.9,0,6,0,50,0,9, , , , , , ,286
23-jan-2011,0,2.3,0,-2.0, , ,0,0.0,1036.9,1.5,0,4,0,330,0,6, , , , , , ,238
24-jan-2011,0,6.8,0,-0.2, , ,0,0.4,1031.4,3.6,0,7,0,250,0,11, , , , , , ,235
25-jan-2011,0,9.3,0,5.4, , ,0,1.4,1019.3,7.7,0,14,0,320,0,21, , , , , , ,119
26-jan-2011,0,8.2,0,1.3, , ,0,0.0,1013.8,7.5,0,11,0,340,0,19, , , , , , ,369
27-jan-2011,0,5.5,0,-0.6, , ,0,0.0,1018.8,6.2,0,10,0,80,0,15, , , , , , ,326
28-jan-2011,0,4.4,0,-4.1, , ,0,0.0,1021.0,2.8,0,6,0,320,0,11, , , , , , ,531
29-jan-2011,0,3.8,0,-0.6, , ,0,0.0,1020.8,3.3,0,6,0,80,0,9, , , , , , ,258
30-jan-2011,0,4.6,0,0.1, , ,0,0.0,1019.8,4.6,0,9,0,190,0,12, , , , , , ,405
31-jan-2011,0,9.7,0,-0.3, , ,0,7.8,1015.7,8.2,0,14,0,230,0,22, , , , , , ,142
01-feb-2011,0,9.7,0,6.0, , ,0,1.3,1015.4,9.5,0,17,0,230,0,26, , , , , , ,279
02-feb-2011,0,11.2,0,3.8, , ,0,5.8,1009.4,14.5,0,23,0,240,0,36, , , , , , ,334
03-feb-2011,0,10.1,0,2.2, , ,0,6.5,1006.4,14.8,0,31,0,220,0,46, , , , , , ,152
04-feb-2011,0,12.0,0,7.1, , ,0,13.9,999.3,22.8,0,31,0,220,0,48, , , , , , ,121
05-feb-2011,0,8.8,0,6.2, , ,0,15.9,1002.8,5.1,0,15,0,230,0,22, , , , , , ,112
06-feb-2011,0,9.4,0,5.6, , ,0,37.8,1000.6,4.4,0,13,0,150,0,21, , , , , , ,250
07-feb-2011,0,10.6,0,-0.2, , ,0,7.0,1000.0,9.8,0,22,0,310,0,34, , , , , , ,567
08-feb-2011,0,10.2,0,-1.2, , ,0,1.0,1007.0,7.0,0,15,0,150,0,24, , , , , , ,447
09-feb-2011,0,9.9,0,2.1, , ,0,7.8,1003.7,4.8,0,9,0,170,0,13, , , , , , ,135
10-feb-2011,0,8.1,0,-0.5, , ,0,0.1,1003.1,4.8,0,11,0,110,0,15, , , , , , ,558
11-feb-2011,0,11.0,0,1.4, , ,0,3.0,1000.7,5.8,0,13,0,240,0,18, , , , , , ,411
12-feb-2011,0,8.2,0,0.3, , ,0,2.6,996.8,7.9,0,18,0,140,0,28, , , , , , ,373
13-feb-2011,0,7.3,0,0.6, , ,0,4.8,988.0,2.5,0,11,0,180,0,17, , , , , , ,441
14-feb-2011,0,5.8,0,1.1, , ,0,2.5,987.0,6.0,0,14,0,230,0,24, , , , , , ,604
15-feb-2011,0,6.4,0,1.3, , ,0,5.2,977.3,9.0,0,14,0,70,0,23, , , , , , ,283
16-feb-2011,0,8.9,0,-0.9, , ,0,0.0,984.7,6.1,0,12,0,90,0,16, , , , , , ,676
17-feb-2011,0,5.9,0,0.1, , ,0,0.0,996.9,4.0,0,7,0,70,0,9, , , , , , ,365
18-feb-2011,0,8.9,0,1.4, , ,0,3.7,996.8,6.8,0,13,0,120,0,21, , , , , , ,192
19-feb-2011,0,12.0,0,4.0, , ,0,0.5,998.4,5.6,0,9,0,180,0,14, , , , , , ,766
20-feb-2011,0,11.8,0,6.0, , ,0,5.7,1000.2,7.9,0,14,0,140,0,23, , , , , , ,360
21-feb-2011,0,12.7,0,3.1, , ,0,0.7,1003.3,3.3,0,7,0,240,0,11, , , , , , ,791
22-feb-2011,0,10.8,0,7.0, , ,0,5.2,1005.5,6.0,0,12,0,230,0,18, , , , , , ,192
23-feb-2011,0,12.9,0,9.4, , ,0,3.8,1005.5,9.8,0,22,0,240,0,30, , , , , , ,506
24-feb-2011,0,14.2,0,7.3, , ,0,0.0,1009.9,9.5,0,16,0,230,0,24, , , , , , ,449
25-feb-2011,0,12.2,0,7.0, , ,0,9.0,1009.6,10.7,0,18,0,230,0,28, , , , , , ,616
26-feb-2011,0,9.7,0,2.7, , ,0,2.0,1013.0,6.6,0,14,0,270,0,23, , , , , , ,860
27-feb-2011,0,10.4,0,-0.8, , ,0,0.7,1022.4,7.7,0,15,0,310,0,21, , , , , , ,929
28-feb-2011,0,9.8,0,-3.6, , ,0,0.0,1030.3,2.1,0,5,0,280,0,9, , , , , , ,913
01-mar-2011,0,11.4,0,2.8, , ,0,0.1,1033.6,3.4,0,7,0,190,0,12, , , , , , ,1155
02-mar-2011,0,9.8,0,-2.3, , ,0,0.0,1032.5,3.1,0,6,0,170,0,9, , , , , , ,970
03-mar-2011,0,12.3,0,-0.6, , ,0,0.0,1032.5,2.9,0,5,0,90,0,7, , , , , , ,1148
04-mar-2011,0,11.6,0,-1.6, , ,0,0.0,1029.0,3.6,0,7,0,70,0,9, , , , , , ,953
05-mar-2011,0,11.5,0,5.6, , ,0,0.0,1026.6,4.0,0,7,0,70,0,12, , , , , , ,609
06-mar-2011,0,7.5,0,-0.4, , ,0,0.0,1025.2,3.4,0,8,0,160,0,12, , , , , , ,258
07-mar-2011,0,10.5,0,-0.7, , ,0,0.2,1021.8,4.1,0,9,0,180,0,13, , , , , , ,916
08-mar-2011,0,9.9,0,1.2, , ,0,0.6,1013.5,9.7,0,20,0,230,0,28, , , , , , ,516
09-mar-2011,0,10.3,0,4.2, , ,0,1.9,1007.7,14.5,0,23,0,230,0,36, , , , , , ,919
10-mar-2011,0,9.5,0,2.8, , ,0,1.9,1005.1,13.7,0,23,0,250,0,35, , , , , , ,842
11-mar-2011,0,5.4,0,0.3, , ,0,16.8,1002.1,5.3,0,15,0,240,0,22, , , , , , ,262
12-mar-2011,0,7.7,0,-3.6, , ,0,6.0,994.0,6.0,0,11,0,290,0,15, , , , , , ,711
13-mar-2011,0,7.2,0,-4.3, , ,0,1.2,999.4,8.8,0,19,0,300,0,26, , , , , , ,1128
14-mar-2011,0,7.1,0,-0.7, , ,0,0.5,1008.6,4.9,0,11,0,0,0,19, , , , , , ,755
15-mar-2011,0,10.3,0,-4.8, , ,0,0.0,1011.9,2.7,0,8,0,310,0,12, , , , , , ,1449
16-mar-2011,0,10.6,0,-4.0, , ,0,0.0,1010.3,4.8,0,11,0,250,0,17, , , , , , ,1518
17-mar-2011,0,9.1,0,-0.6, , ,0,1.0,1011.8,4.2,0,11,0,290,0,15, , , , , , ,830
18-mar-2011,0,10.3,0,-3.0, , ,0,0.0,1020.2,5.2,0,17,0,240,0,25, , , , , , ,1132
19-mar-2011,0,10.2,0,-1.5, , ,0,4.9,1022.6,6.5,0,14,0,180,0,21, , , , , , ,905
20-mar-2011,0,12.2,0,8.0, , ,0,1.9,1022.0,8.6,0,14,0,250,0,21, , , , , , ,1033
21-mar-2011,0,13.4,0,7.7, , ,0,0.0,1027.9,6.8,0,15,0,230,0,22, , , , , , ,823
22-mar-2011,0,15.8,0,4.9, , ,0,0.1,1032.8,3.5,0,7,0,240,0,11, , , , , , ,1223
23-mar-2011,0,16.1,0,3.4, , ,0,0.0,1033.8,3.8,0,8,0,110,0,12, , , , , , ,1460
24-mar-2011,0,16.3,0,1.8, , ,0,0.0,1027.8,4.7,0,8,0,90,0,12, , , , , , ,1644
25-mar-2011,0,14.1,0,2.1, , ,0,0.0,1018.2,6.4,0,12,0,60,0,20, , , , , , ,1682
26-mar-2011,0,10.8,0,-0.7, , ,0,0.0,1011.9,3.9,0,9,0,50,0,13, , , , , , ,976
27-mar-2011,0,12.7,0,0.2, , ,0,0.0,1011.0,3.9,0,9,0,60,0,14, , , , , , ,1265
28-mar-2011,0,13.4,0,1.8, , ,0,0.0,1009.2,4.4,0,9,0,90,0,14, , , , , , ,1553
29-mar-2011,0,12.7,0,7.6, , ,0,0.0,1003.6,4.4,0,9,0,150,0,15, , , , , , ,475
30-mar-2011,0,13.1,0,7.6, , ,0,3.1,996.2,10.2,0,21,0,230,0,28, , , , , , ,1484
